geoid_a,geoid_b,pax_ab,pax_ba,passengers
12103,18003,1992,2147,4139
18163,37119,2161,1973,4134
26081,48201,2149,1982,4131
11001,12087,2045,2086,4131
11001,37081,2055,2071,4126
24045,37119,1970,2152,4122
12015,19113,1971,2139,4110
06073,55079,2116,1994,4110
08031,49053,2044,2055,4099
06073,21015,2119,1970,4089
12103,23019,1859,2217,4076
06081,19155,1971,2100,4071
23019,34013,2173,1880,4053
12117,54099,1978,2068,4046
48061,48453,1861,2178,4039
25025,45051,2145,1891,4036
49035,56025,1973,2060,4033
06065,34013,2053,1975,4028
12057,23005,1753,2275,4028
12095,19153,2119,1906,4025
26081,42101,2088,1936,4024
06001,48029,1928,2091,4019
12057,12087,1920,2093,4013
01089,12095,2001,2005,4006
26163,42027,1902,2095,3997
06081,56039,2038,1959,3997
12117,37025,1853,2141,3994
27053,51087,2181,1809,3990
37119,54099,1952,2034,3986
22019,48439,2019,1959,3978
12099,39035,2047,1929,3976
22079,48201,1986,1987,3973
24003,47157,1920,2034,3954
27053,55073,1933,2020,3953
06083,32003,1947,1997,3944
01089,17031,1992,1944,3936
12071,36067,1816,2105,3921
27053,55063,1888,2031,3919
26163,55073,1914,2003,3917
08031,30049,1971,1946,3917
06001,34013,1780,2114,3894
48041,48201,2036,1855,3891
12095,42043,1844,2045,3889
17031,42077,1950,1914,3864
12095,17113,1801,2062,3863
36109,51107,1917,1936,3853
39113,51107,1854,1980,3834
08031,08051,2062,1771,3833
17031,38015,1855,1969,3824
04013,38035,1807,2016,3823
42101,55025,1829,1988,3817
12117,19113,1861,1955,3816
12103,42077,1841,1974,3815
17031,42049,1884,1922,3806
06037,36029,1745,2056,3801
13063,55009,1880,1921,3801
17161,26163,1850,1947,3797
21111,51107,1994,1783,3777
06037,56039,1984,1786,3770
34013,47009,1901,1868,3769
48245,48439,1928,1834,3762
06037,53063,1792,1966,3758
12071,39153,1844,1906,3750
12015,19153,1785,1956,3741
12015,47009,1846,1893,3739
19113,32003,1897,1839,3736
06085,34013,1952,1774,3726
16001,48201,1802,1924,3726
35025,48201,1899,1824,3723
05131,13063,1860,1861,3721
08107,27053,1843,1853,3696
26163,36007,1890,1806,3696
17031,51770,1859,1827,3686
12015,42077,1778,1907,3685
11001,12081,1865,1817,3682
12117,36001,1657,2023,3680
12081,42101,1769,1909,3678
06053,06081,1943,1734,3677
12015,39049,1791,1882,3673
04013,17201,1733,1924,3657
13063,50007,1807,1846,3653
42101,47157,1818,1829,3647
20173,27053,1714,1930,3644
34013,37021,1809,1834,3643
06037,08037,1918,1722,3640
34013,55025,1728,1911,3639
32003,47157,1801,1837,3638
51107,51770,1778,1859,3637
36103,42101,1813,1821,3634
12086,47009,1888,1746,3634
12015,17201,1690,1942,3632
16013,49035,1738,1888,3626
24003,40109,1453,2171,3624
17031,17167,1812,1810,3622
04013,27141,1629,1991,3620
36081,45083,1755,1862,3617
32003,38101,1702,1912,3614
51003,51107,1710,1904,3614
34021,37119,1866,1736,3602
42101,51700,1649,1934,3583
17167,48439,1787,1794,3581
12103,36063,1651,1926,3577
12057,36067,1786,1788,3574
30031,41051,1768,1804,3572
08085,48201,1723,1849,3572
30093,49035,1832,1735,3567
48439,53063,1741,1819,3560
30013,53033,1833,1709,3542
12103,18141,1701,1835,3536
08031,56029,1694,1838,3532
17031,17113,1522,2009,3531
36081,39113,1819,1706,3525
06083,48439,1708,1815,3523
06001,36081,1917,1604,3521
12103,19153,1706,1813,3519
04013,31079,1702,1805,3507
26163,42079,1762,1742,3504
08031,56005,1697,1801,3498
08085,34013,1545,1948,3493
05007,27053,1786,1706,3492
08031,12033,1734,1758,3492
22073,48201,1745,1742,3487
40109,42101,1884,1601,3485
09003,48201,1783,1700,3483
22019,48201,1744,1729,3473
04013,12071,1720,1752,3472
27053,30029,1730,1735,3465
12086,45083,1774,1685,3459
12099,44003,1618,1838,3456
06059,48029,1748,1702,3450
08085,17031,1726,1723,3449
06073,19155,1685,1757,3442
13063,37049,1645,1788,3433
17019,48439,1664,1769,3433
13063,30031,1743,1690,3433
12103,17163,1656,1763,3419
12071,42129,1609,1807,3416
37129,42101,1686,1727,3413
20055,48439,1765,1646,3411
04013,08085,1585,1816,3401
18097,37183,1710,1680,3390
08031,56037,1683,1703,3386
12015,17163,1687,1699,3386
06073,18097,1504,1877,3381
27053,39113,1682,1699,3381
12081,39035,1594,1780,3374
40109,53033,1696,1677,3373
39153,42101,1653,1709,3362
11001,26081,1665,1693,3358
12015,42043,1604,1754,3358
08031,38089,1704,1644,3348
17031,20161,1885,1460,3345
12031,27053,1639,1699,3338
12015,17167,1630,1698,3328
12001,12086,1699,1620,3319
29077,48201,1609,1704,3313
48201,51087,1691,1617,3308
27053,30013,1646,1657,3303
12095,37081,1657,1642,3299
12087,48439,1519,1775,3294
12117,55087,1501,1779,3280
04013,30013,1609,1669,3278
04013,30031,1616,1660,3276
12117,19153,1531,1735,3266
35001,41051,1528,1736,3264
12081,48439,1648,1614,3262
06037,08107,1669,1576,3245
12099,37183,1677,1543,3220
12071,23005,1504,1713,3217
30063,48439,1708,1504,3212
06073,06097,1642,1570,3212
12033,42101,1594,1616,3210
06097,53033,1522,1685,3207
21015,53033,1464,1739,3203
12103,42043,1546,1650,3196
04013,41029,1545,1649,3194
30049,53033,1555,1635,3190
19153,36081,1602,1588,3190
06037,09003,1580,1602,3182
04013,29077,1579,1598,3177
06081,30031,1618,1552,3170
06081,48029,1687,1476,3163
04013,16019,1551,1600,3151
12015,21111,1570,1580,3150
34013,36015,1548,1599,3147
06073,39035,1396,1745,3141
12015,36071,1530,1609,3139
12031,34021,1542,1592,3134
30063,41051,1477,1655,3132
27053,53021,1410,1718,3128
30111,48439,1719,1402,3121
48183,48439,1599,1517,3116
29165,41051,1660,1453,3113
06081,55025,1578,1518,3096
40119,48439,1573,1521,3094
17031,19013,1501,1592,3093
40109,51107,1593,1494,3087
04013,30063,1504,1581,3085
12117,39049,1493,1591,3084
06083,41051,1572,1509,3081
12103,17201,1477,1601,3078
12015,42003,1479,1591,3070
18003,42101,1554,1515,3069
20173,53033,1471,1597,3068
37129,48439,1629,1428,3057
04013,53021,1571,1484,3055
21067,42101,1585,1467,3052
12103,42003,1482,1568,3050
04013,41017,1421,1627,3048
11001,12091,1517,1529,3046
12095,35001,1601,1442,3043
13063,27109,1512,1516,3028
12117,39095,1410,1608,3018
12117,54033,1409,1607,3016
32007,49035,1523,1484,3007
27053,55085,1504,1503,3007
25027,42101,1666,1339,3005
06059,06097,1482,1512,2994
12086,19155,1414,1573,2987
06097,41051,1648,1330,2978
12015,37021,1453,1523,2976
37129,51107,1484,1492,2976
12103,29077,1468,1505,2973
12011,21067,1472,1499,2971
24003,45051,1509,1452,2961
06079,53033,1508,1410,2918
12095,40109,1480,1423,2903
04013,53073,1455,1446,2901
30111,41051,1529,1369,2898
17031,55017,1388,1505,2893
37051,51107,1477,1411,2888
06001,53073,1441,1442,2883
26041,26163,1497,1367,2864
12117,29077,1425,1431,2856
04013,06097,1403,1443,2846
12015,55087,1402,1439,2841
37183,48453,1448,1389,2837
12087,12095,1454,1379,2833
48439,48465,1347,1458,2805
26081,32003,1439,1349,2788
27053,40109,1470,1309,2779
12086,26081,1286,1490,2776
12081,18097,1315,1453,2768
05007,06081,1415,1349,2764
36045,42101,1375,1382,2757
04013,48329,1197,1557,2754
12117,46099,1386,1367,2753
05007,06037,1408,1344,2752
49035,55025,1415,1335,2750
16013,53033,1328,1418,2746
17031,26103,1309,1435,2744
17031,26061,1324,1412,2736
12117,38017,1315,1415,2730
06053,06073,1431,1298,2729
04013,35049,1452,1276,2728
12103,19113,1308,1412,2720
06081,40109,1369,1346,2715
08031,48375,1320,1388,2708
01089,51107,1420,1287,2707
12015,17161,1316,1387,2703
04013,17161,1317,1381,2698
12015,39113,1324,1373,2697
19155,36081,1366,1327,2693
11001,19153,1268,1407,2675
12011,21111,1188,1484,2672
04013,06077,1310,1358,2668
12015,37025,1208,1458,2666
12015,44003,1279,1383,2662
12117,42003,1275,1387,2662
08097,13063,1393,1268,2661
12095,28121,1241,1413,2654
49035,55079,1430,1220,2650
04015,27053,1390,1253,2643
42101,47009,1481,1160,2641
06073,37183,1345,1292,2637
12081,21015,1290,1345,2635
27035,27053,1394,1232,2626
04013,18141,1301,1319,2620
34021,37183,1311,1307,2618
12103,46099,1255,1356,2611
04013,55087,1160,1440,2600
17031,48061,1273,1325,2598
08031,31157,1277,1320,2597
12103,39113,1297,1294,2591
12117,38015,1239,1346,2585
21015,29165,1540,1034,2574
19153,49035,1397,1175,2572
12103,39095,1239,1332,2571
42101,51770,1223,1330,2553
12103,17113,1294,1256,2550
12103,17143,1259,1281,2540
12057,55025,1224,1313,2537
12095,47009,1324,1212,2536
32003,47009,1242,1293,2535
12086,37081,1238,1295,2533
12057,42129,1240,1292,2532
12103,36071,1233,1298,2531
09003,37183,1121,1408,2529
17031,28121,1319,1206,2525
04013,17163,1240,1283,2523
08031,45019,1242,1278,2520
11001,45051,1191,1323,2514
12095,37021,1203,1311,2514
06023,06037,1288,1221,2509
26163,40109,1243,1260,2503
34013,39153,1328,1163,2491
27053,36055,1178,1310,2488
11001,12073,1216,1269,2485
08031,48061,1138,1343,2481
12103,55087,1174,1297,2471
12071,32003,1335,1130,2465
12057,39153,1251,1212,2463
21015,29189,1195,1266,2461
12071,19155,1253,1208,2461
12103,21067,1203,1257,2460
12015,36055,1178,1281,2459
22051,39035,1233,1223,2456
42101,51003,1174,1266,2440
04013,48303,1175,1264,2439
30031,48201,1192,1244,2436
12103,36015,1136,1297,2433
12117,36089,1066,1364,2430
12103,54099,1198,1228,2426
12031,21015,1195,1227,2422
32003,53021,1223,1199,2422
37183,39035,1223,1197,2420
12099,29189,1230,1188,2418
12117,24043,1161,1256,2417
08031,45083,1188,1228,2416
13063,31109,1241,1172,2413
47065,51107,1222,1190,2412
26081,51107,1233,1178,2411
12103,47037,1174,1237,2411
12015,36067,1170,1230,2400
12087,17031,1111,1287,2398
08031,36029,1072,1317,2389
04005,32003,1186,1201,2387
12117,18003,1133,1254,2387
12103,28047,1193,1191,2384
12015,47037,1185,1197,2382
32031,48201,1166,1212,2378
12103,21111,1189,1189,2378
12091,17163,1154,1219,2373
04019,37119,1285,1084,2369
04013,49057,1157,1211,2368
26047,26163,1261,1104,2365
12011,47157,1197,1168,2365
12117,51770,1172,1186,2358
12011,26081,1062,1295,2357
12117,19155,1153,1203,2356
12117,18163,1162,1184,2346
12011,26049,1119,1225,2344
12117,45083,1161,1175,2336
12117,17163,1145,1183,2328
08031,31019,1154,1171,2325
26163,47065,1223,1091,2314
12057,45083,1138,1172,2310
06081,08037,1283,1027,2310
21015,22051,1159,1148,2307
17143,32003,1164,1143,2307
32003,51710,1170,1133,2303
12117,17113,1066,1233,2299
12103,36019,1047,1250,2297
08031,13051,1144,1149,2293
12103,51770,1123,1170,2293
27053,47009,1059,1233,2292
04013,35005,1209,1080,2289
13051,24003,1103,1183,2286
12011,51710,1118,1168,2286
12011,37081,1032,1249,2281
08031,28121,1165,1111,2276
12103,39049,1045,1228,2273
05119,11001,1117,1148,2265
12081,42003,1102,1155,2257
49021,49035,1134,1122,2256
08031,56001,1068,1184,2252
12117,21111,1057,1193,2250
12031,29189,1380,860,2240
05007,12117,1128,1112,2240
12117,17143,1030,1205,2235
08031,55087,1036,1198,2234
17161,32003,1113,1116,2229
29077,32003,1100,1128,2228
12015,27141,1050,1177,2227
31079,32003,1133,1091,2224
16019,32003,1128,1096,2224
25027,36081,1266,955,2221
36019,51107,1181,1035,2216
12099,39049,1035,1175,2210
26163,36071,1073,1137,2210
06029,06081,1290,917,2207
12117,36055,1048,1158,2206
06037,06065,1041,1164,2205
12015,19155,1085,1119,2204
05007,32003,1099,1104,2203
12033,12095,1110,1093,2203
12117,47157,1155,1047,2202
30111,32003,1102,1096,2198
12103,51710,1105,1091,2196
46103,49035,1229,964,2193
18097,48453,1079,1112,2191
12099,42003,1094,1094,2188
12103,17161,1044,1143,2187
32003,46103,1061,1125,2186
27053,30049,1081,1102,2183
06037,49049,1053,1128,2181
12117,17161,994,1186,2180
39113,48201,1105,1075,2180
32003,41029,1172,1005,2177
45063,48201,1081,1094,2175
12033,12057,1107,1065,2172
30013,32003,1083,1088,2171
06037,40143,1152,1012,2164
48141,49035,1250,912,2162
08031,31111,1075,1083,2158
12103,47157,1065,1093,2158
30031,32003,1075,1065,2140
12117,17201,1024,1114,2138
18141,27053,1088,1041,2129
12117,21059,1093,1025,2118
12071,37183,994,1122,2116
08031,29019,1061,1053,2114
30029,32003,1085,1028,2113
06037,53073,1042,1065,2107
12011,42077,977,1130,2107
39153,48201,1096,1010,2106
12103,47065,1025,1079,2104
12117,37081,1024,1076,2100
30063,32003,1069,1031,2100
13021,24003,1061,1037,2098
12071,49035,1055,1038,2093
28081,47037,1015,1068,2083
12117,40143,1027,1055,2082
06037,08085,1053,1026,2079
32003,41039,1009,1070,2079
06065,48027,2079,0,2079
17031,26121,929,1146,2075
21067,48201,1010,1058,2068
01089,26163,963,1104,2067
04013,51710,1214,850,2064
13051,21015,1048,1014,2062
12015,29165,1039,1021,2060
12011,45083,1068,988,2056
27053,27071,1006,1045,2051
08077,32003,1043,1003,2046
32003,38035,932,1106,2038
05119,12095,938,1083,2021
12011,12073,1025,987,2012
12103,37183,990,1018,2008
12117,47065,999,1002,2001
37183,42003,908,1088,1996
12057,12073,996,998,1994
22051,37025,926,1064,1990
08085,13063,892,1090,1982
32003,48479,960,1007,1967
11001,54039,1038,925,1963
17201,32003,1012,948,1960
12103,29165,967,983,1950
12117,47163,917,1031,1948
17163,32003,950,996,1946
12015,37183,960,985,1945
12103,51087,969,970,1939
26077,27053,1087,851,1938
12103,37081,941,996,1937
19193,48439,1016,912,1928
26103,26163,954,973,1927
08031,22017,1024,900,1924
05119,12117,958,959,1917
12091,21015,938,975,1913
12117,37183,939,968,1907
05007,34013,907,997,1904
06073,53073,883,1012,1895
27053,40143,911,984,1895
04013,48375,828,1063,1891
12057,37081,994,895,1889
06053,32003,943,946,1889
08107,25025,910,970,1880
08031,16083,914,952,1866
11001,55025,929,931,1860
32003,55087,863,995,1858
17031,54039,836,1022,1858
12103,45083,894,958,1852
05007,11001,939,912,1851
26103,27053,998,849,1847
12095,50007,798,1047,1845
06001,26163,662,1167,1829
26033,27053,1038,787,1825
26037,27053,1007,816,1823
06081,53021,834,983,1817
23003,34013,930,887,1817
17031,21145,901,914,1815
12117,51710,893,911,1804
12103,36089,743,1052,1795
17161,27053,959,827,1786
25001,25019,899,886,1785
08031,38093,946,837,1783
08031,49047,898,879,1777
08031,20051,887,886,1773
17019,37119,845,918,1763
06001,41039,868,895,1763
11001,26037,962,792,1754
37021,51107,861,886,1747
06037,29077,869,876,1745
08031,22055,897,847,1744
48113,48355,872,864,1736
48201,54039,968,762,1730
42129,45051,1001,722,1723
17031,37129,888,827,1715
12015,36019,692,1019,1711
13063,32031,663,1044,1707
12117,51087,807,899,1706
36081,47065,710,995,1705
21015,45019,855,847,1702
18141,32003,883,815,1698
06037,16083,771,926,1697
12015,39035,832,861,1693
06037,49053,837,851,1688
12057,37021,824,861,1685
48439,56021,809,867,1676
36081,45063,793,872,1665
04025,08031,831,830,1661
12117,36071,760,898,1658
16001,32031,763,895,1658
08037,51107,719,931,1650
09003,21015,831,812,1643
04013,08097,728,894,1622
11001,28121,859,762,1621
37183,39049,954,653,1607
47037,51087,793,795,1588
04025,06037,797,788,1585
17143,27053,814,749,1563
33015,36081,805,758,1563
06037,06051,893,668,1561
21067,51107,846,715,1561
18003,27053,854,706,1560
36081,51770,787,772,1559
26033,26163,750,807,1557
25019,25025,820,737,1557
25025,42043,769,787,1556
08107,34013,784,771,1555
26145,27053,888,666,1554
22017,32003,735,811,1546
36063,45051,833,712,1545
04013,18003,739,806,1545
09003,39035,677,866,1543
12117,28047,750,787,1537
42081,42101,900,630,1530
04019,49049,756,756,1512
27053,56039,842,648,1490
11001,39153,692,791,1483
11001,47065,585,854,1439
48201,56039,677,760,1437
21067,36081,765,668,1433
22051,42003,621,806,1427
12095,22055,755,669,1424
12031,18097,732,691,1423
06073,08107,704,716,1420
26043,27053,733,676,1409
06065,25025,614,794,1408
22051,39049,927,480,1407
17031,29201,772,624,1396
12057,51710,604,787,1391
04019,53073,657,717,1374
42101,54039,638,725,1363
06001,06083,651,701,1352
06081,06097,544,807,1351
12095,45051,621,721,1342
08031,56033,672,669,1341
06067,22051,456,879,1335
04013,08037,771,551,1322
40109,47037,551,743,1294
04015,32003,649,641,1290
11001,48029,681,601,1282
11001,37129,403,865,1268
06051,06081,587,674,1261
28075,48439,813,441,1254
12031,17163,552,693,1245
12117,38035,532,707,1239
24003,37021,622,605,1227
13051,42003,565,646,1211
17199,29189,650,559,1209
36081,56039,654,549,1203
13051,39049,535,662,1197
26043,26163,626,563,1189
06081,16083,662,521,1183
48061,48113,860,322,1182
12015,55079,529,651,1180
06081,08085,590,588,1178
06051,08031,543,635,1178
08031,49019,593,583,1176
08031,08101,583,592,1175
42003,45019,681,492,1173
04013,21111,482,690,1172
01101,11001,730,441,1171
08031,16013,585,572,1157
12011,17163,506,644,1150
18097,22051,486,659,1145
12031,42003,527,613,1140
13051,39035,553,583,1136
06071,48029,561,565,1126
12117,55079,572,548,1120
06067,29165,444,674,1118
30083,30111,576,539,1115
12117,48453,549,564,1113
11001,35001,349,764,1113
34013,39113,642,465,1107
06037,16013,678,426,1104
06065,13063,552,546,1098
12031,39035,540,549,1089
12103,19155,488,585,1073
08107,53033,544,526,1070
26007,26163,547,519,1066
39035,48113,523,541,1064
12081,26163,535,525,1060
12103,39035,489,527,1016
17001,17031,495,518,1013
12103,55079,463,547,1010
12091,24003,490,518,1008
17031,54033,508,497,1005
32031,48113,513,489,1002
12091,34013,435,565,1000
12011,12127,498,501,999
11001,21067,530,468,998
47157,48453,498,494,992
06025,06037,500,478,978
04019,48113,611,365,976
06081,41011,484,477,961
08031,56013,494,458,952
41051,41059,460,480,940
06001,29189,368,564,932
08003,08031,485,434,919
13051,18097,427,492,919
18097,45019,445,458,903
08085,37119,414,476,890
36081,39153,455,434,889
06073,11001,401,482,883
48141,53033,466,413,879
13089,39061,438,440,878
12117,39035,395,479,874
06037,06047,420,446,866
08107,51107,355,510,865
08031,20169,414,432,846
08031,38071,414,430,844
08107,12011,406,432,838
28067,48439,323,506,829
06073,09003,331,497,828
17031,51015,398,429,827
06081,16013,399,428,827
12061,34013,392,426,818
06071,48201,101,706,807
06071,32031,375,420,795
51015,51107,440,352,792
25025,50021,400,391,791
17031,28075,533,255,788
08031,08083,382,382,764
12117,39113,298,450,748
25025,33009,374,367,741
06085,35001,407,329,736
51107,54033,320,412,732
05031,29189,359,372,731
08031,20175,366,359,725
06053,48439,327,395,722
26163,28047,360,361,721
53033,53055,351,364,715
37119,54081,348,364,712
12011,12033,344,367,711
25007,25025,349,350,699
17031,20169,356,340,696
25025,36001,362,331,693
36001,36089,314,358,672
08051,48201,334,337,671
17031,17115,311,352,663
36001,48113,428,233,661
23009,25025,347,299,646
37119,39061,321,323,644
12071,36055,291,328,619
29189,45019,318,299,617
37183,48029,322,294,616
35001,35017,307,305,612
04015,53021,305,306,611
04015,53073,375,229,604
12117,28121,286,313,599
17031,32031,318,280,598
19187,29189,310,286,596
05051,48439,307,287,594
13063,38017,295,294,589
29169,29189,384,203,587
21067,34013,298,289,587
04015,48029,291,292,583
17031,39061,279,299,578
25025,36089,281,295,576
06067,35001,316,252,568
35009,48439,293,274,567
04015,48201,240,323,563
12057,12099,259,293,552
04015,48355,313,236,549
23013,25025,265,283,548
17031,19057,267,276,543
25025,36033,269,273,542
12081,24003,245,291,536
08077,17031,0,533,533
34027,39061,259,264,523
12117,29165,245,278,523
08031,31045,245,273,518
05009,48439,258,257,515
06059,16001,457,55,512
23011,25025,280,231,511
17031,54025,281,228,509
12033,24003,191,318,509
29001,29189,268,239,507
44003,47037,500,0,500
12081,23005,172,328,500
21059,29189,259,241,500
54081,54107,244,253,497
42003,42071,232,265,497
05007,12091,247,247,494
12081,28047,245,245,490
06037,30029,230,260,490
17031,26053,225,262,487
04015,53063,242,245,487
04015,41051,231,256,487
17031,30029,227,259,486
08031,20057,252,233,485
04015,48061,312,155,467
27053,27113,221,244,465
06081,08107,265,197,462
30085,30111,234,226,460
35001,35015,228,232,460
06085,48141,274,186,460
29189,47113,210,247,457
12091,40109,225,230,455
36103,37183,199,254,453
08097,27053,200,248,448
19155,47037,284,162,446
01073,12011,446,0,446
25025,35001,141,302,443
05139,48439,232,211,443
42003,42065,215,225,440
22051,40109,329,109,438
33009,36119,213,223,436
12081,37021,186,247,433
09003,12031,232,198,430
30105,30111,210,219,429
08031,31013,195,226,421
06071,16001,160,257,417
01033,13063,207,208,415
06085,55079,411,0,411
42003,42021,196,211,407
17031,19033,197,207,404
48201,48469,196,203,399
12071,21111,286,110,396
04015,48439,194,197,391
08077,48201,0,387,387
17115,29189,194,192,386
42003,42083,193,189,382
29165,39049,333,47,380
48029,53053,0,379,379
12117,40109,155,217,372
04015,48453,184,186,370
19153,24003,156,209,365
30041,30111,181,179,360
06037,08077,357,0,357
12005,17031,33,323,356
04015,55073,178,178,356
04015,39049,178,178,356
21015,28047,123,231,354
04015,46099,176,176,352
04015,55025,175,175,350
04015,38035,174,175,349
30021,30111,173,176,349
04015,48485,173,176,349
19057,29189,188,157,345
04015,19113,170,174,344
06073,12057,195,148,343
39049,48029,292,51,343
04013,04017,148,194,342
04015,55009,165,177,342
53033,56039,200,141,341
04015,38017,168,173,341
09009,37119,178,163,341
04015,48451,169,171,340
24003,54061,159,181,340
04015,26049,167,170,337
48439,48469,157,178,335
04013,04015,335,0,335
04015,30031,164,167,331
08031,08113,183,147,330
06001,12011,246,83,329
04015,18141,162,166,328
12033,48113,135,192,327
04015,19153,163,162,325
06073,51710,276,47,323
04015,56025,160,163,323
06073,12071,235,88,323
04015,17167,160,162,322
20177,48029,0,322,322
04015,38101,157,164,321
12127,29077,159,159,318
04015,31079,157,161,318
04015,27141,156,161,317
06071,48027,316,0,316
04015,48309,157,159,316
04015,46013,156,159,315
29165,51087,212,102,314
04015,27109,156,157,313
04015,04019,156,157,313
04015,19155,156,154,310
42003,54061,154,150,304
06067,24003,208,92,300
12057,41051,297,0,297
04015,41029,136,159,295
35015,48439,160,135,295
25005,25019,145,147,292
06001,11001,142,149,291
06071,24003,37,246,283
04015,42003,140,141,281
04015,17201,139,139,278
12087,42101,130,148,278
04015,41039,159,118,277
47037,48061,0,277,277
12095,48141,246,30,276
28151,47037,145,130,275
26053,27053,155,115,270
39049,44003,270,0,270
06001,12057,218,51,269
25025,48029,218,50,268
29165,39035,251,16,267
06081,08077,266,0,266
41051,47037,26,240,266
12031,39049,197,64,261
06001,48141,260,0,260
04015,42077,132,127,259
04015,17031,128,131,259
01073,48029,94,163,257
36109,37119,143,114,257
36001,36081,0,256,256
36029,48113,224,31,255
06085,48029,141,113,254
48453,55079,38,215,253
04015,29165,127,125,252
48029,55079,249,2,251
12011,12071,239,12,251
12127,28047,125,125,250
28151,48439,117,133,250
26049,28047,124,125,249
28047,42003,125,124,249
04013,08083,124,125,249
13245,28047,125,124,249
24003,42021,134,114,248
28047,29189,123,125,248
12031,28047,125,122,247
21111,28047,123,123,246
12009,28047,123,123,246
09003,28047,124,122,246
28047,55079,123,123,246
19061,28047,123,123,246
28047,29165,123,122,245
28047,48355,121,122,243
28047,47065,121,122,243
12099,28047,122,120,242
13051,28047,121,121,242
13021,28047,122,120,242
40143,48329,84,158,242
26081,28047,122,120,242
17031,28067,106,133,239
28047,48215,119,119,238
12009,42101,118,120,238
19033,27053,111,127,238
28047,48453,117,120,237
28047,36001,119,118,237
06085,37183,1,236,237
12001,28047,119,117,236
28047,39095,118,118,236
28047,42101,117,118,235
24003,28047,118,117,235
04015,30013,117,118,235
51107,54025,79,153,232
17031,28047,117,115,232
28047,37183,117,114,231
05119,48453,108,122,230
06059,29165,230,0,230
06073,40109,229,0,229
04015,22017,113,115,228
04015,06085,113,113,226
44003,48201,220,6,226
04015,40109,0,226,226
12031,29165,225,0,225
21111,37183,66,159,225
12011,28047,111,111,222
18105,19113,131,90,221
12005,32003,221,0,221
42003,42013,109,112,221
26037,28047,110,110,220
06073,42003,0,219,219
06059,32031,37,182,219
12011,40109,189,29,218
04019,06067,14,199,213
04019,53053,0,213,213
08031,31145,90,120,210
04019,47037,9,200,209
04013,44003,143,66,209
28047,48029,105,104,209
48375,48453,84,124,208
41051,42101,207,0,207
29165,48375,74,133,207
05119,28047,101,102,203
24003,42065,94,109,203
06067,37183,0,202,202
06085,24003,201,1,202
06067,48029,139,63,202
06059,47037,0,200,200
42003,42121,91,107,198
06071,35001,0,195,195
25019,36081,91,103,194
06073,39049,0,193,193
06001,55079,114,78,192
04019,06059,21,169,190
06071,18097,190,0,190
01073,47157,94,94,188
06067,39035,188,0,188
29189,36029,21,166,187
40143,48029,0,186,186
29189,44003,18,166,184
32003,36001,59,125,184
04013,08069,0,181,181
12031,48029,75,106,181
06067,40109,36,144,180
04015,48303,89,91,180
04015,08069,180,0,180
22051,47157,118,61,179
40109,41051,80,99,179
06059,40143,154,24,178
08031,37021,46,132,178
04015,19061,0,177,177
04015,17143,0,176,176
04015,08041,176,0,176
04015,30111,0,174,174
04015,53033,0,173,173
24003,45083,172,0,172
06037,51710,0,172,172
04019,22051,171,0,171
32003,48061,0,171,171
40109,47157,50,118,168
22051,40143,38,130,168
26125,34013,117,51,168
16001,48113,86,81,167
32003,55009,0,167,167
06059,55079,0,167,167
27007,32003,165,0,165
22051,53063,0,165,165
06037,26081,48,116,164
06059,29189,152,11,163
39035,53033,0,163,163
36081,36119,86,76,162
31013,31045,73,89,162
06085,29165,132,30,162
04015,27007,160,0,160
17031,36103,0,160,160
06059,35001,124,36,160
29189,32031,1,158,159
12031,12117,0,159,159
04015,20173,0,159,159
29165,47157,157,2,159
12086,36119,75,83,158
21111,22051,141,17,158
26081,48113,0,158,158
42003,48453,158,0,158
47157,48029,110,47,157
01033,47037,102,55,157
06085,42003,152,5,157
04015,46103,157,0,157
18141,25017,98,57,155
26163,40143,73,82,155
22017,48141,154,0,154
16001,48141,88,66,154
12071,12099,0,154,154
06037,23005,149,4,153
48303,54033,75,77,152
11001,22033,152,0,152
36015,36029,152,0,152
04015,29189,152,0,152
39049,42003,54,97,151
12095,20173,16,135,151
36029,42003,102,49,151
12095,53063,121,30,151
17031,20051,84,67,151
22033,48453,100,50,150
19113,39049,74,76,150
24003,31109,75,75,150
27053,45019,59,90,149
04015,08101,149,0,149
20051,20169,30,116,146
04019,06001,42,104,146
12031,55079,71,75,146
36081,48141,0,145,145
47065,55079,0,144,144
06085,47037,25,119,144
04019,35001,0,144,144
26037,55025,89,55,144
19113,31109,31,112,143
26081,47037,142,0,142
12095,42011,0,142,142
01073,29165,2,140,142
08041,27053,0,142,142
16001,29165,9,133,142
30029,37051,72,70,142
04015,29077,140,0,140
48201,53063,0,140,140
16013,16083,0,140,140
04015,55079,139,0,139
12117,13051,138,0,138
04015,17161,138,0,138
12009,23005,59,78,137
06037,48061,26,110,136
19187,27053,70,65,135
05009,47157,69,66,135
32031,48029,0,135,135
18157,31109,67,67,134
42003,42043,71,63,134
06067,25025,134,0,134
36081,42043,63,71,134
19155,24003,131,2,133
40143,48453,48,85,133
05007,21067,67,66,133
25025,40143,0,133,133
18141,37183,66,66,132
24003,24043,60,72,132
08031,33015,123,7,130
19153,48303,65,65,130
12011,41051,124,6,130
30111,47037,0,130,130
25025,26125,63,67,130
26125,48029,65,64,129
19033,19187,68,60,128
06037,12071,127,0,127
22033,48329,65,62,127
41051,53073,127,0,127
