geoid_a,geoid_b,pax_ab,pax_ba,passengers
38015,48439,2829,3280,6109
37119,54099,3035,3068,6103
12015,17163,3022,3063,6085
26163,40109,3152,2927,6079
12103,21067,3005,3068,6073
12117,29077,3003,3056,6059
01089,51107,3124,2933,6057
49021,49035,3055,2991,6046
08031,23005,2965,3079,6044
25025,36067,2971,3072,6043
04013,17143,3071,2953,6024
12117,39049,2946,3063,6009
08031,50007,2875,3128,6003
17031,39095,2802,3197,5999
06001,48439,2981,3012,5993
04013,29077,3118,2865,5983
25007,36081,2611,3350,5961
12117,54099,2939,3021,5960
36109,42101,2826,3128,5954
22019,48439,3013,2915,5928
31079,48439,2927,2999,5926
08097,49035,2865,3059,5924
32003,46099,3025,2898,5923
42101,45063,3019,2899,5918
06085,47037,2950,2964,5914
04013,19113,3039,2868,5907
13063,30031,2950,2946,5896
36081,45063,2922,2946,5868
39035,45019,2980,2878,5858
12103,42003,2914,2940,5854
12117,48215,2782,3070,5852
27053,30013,2945,2906,5851
13063,36103,2960,2885,5845
04005,48439,2657,3174,5831
27053,36001,2977,2846,5823
12015,21067,2873,2941,5814
12031,32003,2848,2950,5798
01089,12095,2983,2805,5788
04013,41029,2929,2854,5783
23019,34013,2561,3215,5776
27053,45051,2918,2855,5773
12081,21015,2764,3002,5766
29097,48439,2841,2909,5750
12011,21067,2808,2930,5738
17031,17167,2813,2894,5707
11001,47009,2858,2844,5702
08031,08107,2895,2798,5693
12031,21015,2804,2871,5675
12011,47157,2863,2811,5674
21067,42101,2815,2853,5668
37021,51107,2773,2892,5665
27053,55085,3113,2536,5649
34021,37119,2847,2799,5646
04013,38017,2991,2611,5602
48061,48453,2937,2662,5599
12011,34021,2763,2827,5590
34021,37183,2737,2852,5589
28047,48201,2810,2776,5586
12103,17143,2700,2886,5586
36081,39113,2814,2750,5564
12117,26049,2908,2654,5562
06037,08041,2842,2715,5557
12095,26081,2739,2804,5543
39113,51107,2783,2751,5534
12086,37081,2653,2880,5533
12057,34021,2779,2745,5524
12011,21111,2718,2793,5511
05007,27053,2748,2754,5502
12117,19153,2625,2788,5413
08041,48029,2678,2731,5409
05007,12091,2705,2696,5401
12011,36019,2564,2835,5399
12091,29165,2705,2670,5375
11001,13051,2736,2625,5361
12015,47009,2823,2522,5345
30031,41051,2389,2946,5335
13063,42079,2630,2696,5326
06037,08097,3026,2283,5309
08031,17161,2613,2686,5299
21015,45051,2783,2515,5298
04013,16019,2743,2536,5279
06037,09003,2828,2440,5268
12015,42077,2757,2506,5263
37183,42003,2531,2726,5257
06001,39049,2910,2339,5249
21111,51107,2718,2529,5247
06029,08031,2738,2507,5245
37119,42049,2736,2499,5235
08031,08037,2632,2602,5234
12057,36119,2678,2552,5230
45013,51107,2699,2527,5226
45051,54099,2470,2699,5169
06053,08031,2649,2496,5145
12086,51087,2553,2575,5128
08031,13051,2435,2683,5118
04013,46103,2731,2382,5113
13063,37049,2555,2554,5109
41051,47037,2249,2851,5100
12117,51770,2508,2590,5098
12015,37021,2446,2649,5095
18163,37119,2608,2486,5094
12117,18141,2538,2552,5090
12117,18003,2556,2517,5073
40119,48439,2564,2509,5073
26163,36071,2561,2499,5060
37119,39095,2690,2358,5048
48303,48453,2660,2386,5046
29077,48201,2462,2575,5037
27007,27053,2438,2598,5036
08097,17031,2446,2571,5017
12117,40143,2467,2550,5017
08031,56005,2486,2523,5009
17031,47065,2486,2522,5008
36103,37183,2408,2592,5000
13051,39049,2507,2472,4979
06037,53021,2574,2403,4977
36109,51107,2290,2680,4970
44003,47037,2668,2302,4970
17031,38015,2615,2351,4966
21015,29165,2625,2315,4940
39035,48453,2425,2511,4936
11001,45051,2490,2445,4935
04005,08031,2371,2560,4931
08097,48439,2185,2743,4928
06073,37183,2405,2509,4914
11001,37081,2361,2540,4901
08031,48375,2391,2505,4896
18003,42101,2468,2412,4880
12095,42043,2346,2514,4860
47065,51107,2450,2401,4851
12081,34013,2361,2490,4851
27053,46013,2531,2319,4850
25007,25025,2131,2719,4850
08031,29213,2369,2477,4846
12011,25027,2566,2279,4845
27053,27071,2541,2303,4844
12091,29077,2432,2406,4838
04005,32003,1978,2858,4836
27053,55063,2255,2579,4834
51107,51770,2393,2441,4834
12095,25027,2351,2481,4832
21067,51107,2535,2280,4815
12011,45019,2284,2530,4814
37129,51107,2395,2411,4806
06053,48439,2444,2359,4803
39153,42101,2287,2506,4793
48183,48439,2443,2349,4792
48245,48439,2413,2360,4773
49035,56025,2374,2393,4767
18097,37183,2312,2448,4760
12095,36071,2520,2239,4759
05131,13063,2428,2328,4756
46103,49035,2359,2378,4737
30031,34013,2071,2658,4729
42101,51003,2173,2525,4698
12081,17031,2507,2185,4692
08031,30049,2420,2271,4691
18097,45051,2140,2551,4691
11001,26081,2376,2289,4665
27053,44003,2492,2171,4663
34013,55025,2265,2395,4660
42079,51107,2315,2338,4653
12011,36071,2451,2180,4631
06023,06037,2280,2347,4627
06037,53073,2383,2225,4608
06037,53063,2452,2143,4595
17161,26163,2339,2234,4573
36103,45051,2335,2236,4571
42101,51770,2264,2306,4570
42077,45051,2300,2224,4524
12015,39035,2289,2234,4523
12086,13051,2223,2290,4513
26077,26163,2240,2255,4495
12091,21111,2204,2289,4493
40109,42101,2262,2224,4486
18097,48453,2356,2127,4483
19155,41051,2255,2224,4479
12091,42003,2165,2283,4448
35025,48201,2246,2195,4441
24045,37119,2063,2378,4441
06081,48029,2105,2330,4435
12117,23019,2346,2088,4434
01073,12086,2167,2262,4429
17019,48439,2192,2229,4421
35001,41051,2192,2229,4421
26103,26163,1941,2476,4417
06053,06081,2371,2036,4407
12015,17201,2184,2218,4402
26163,55073,2219,2174,4393
34021,45019,2226,2163,4389
12057,12087,2209,2160,4369
36063,45051,2129,2236,4365
04013,26081,2261,2101,4362
12103,36067,2335,2017,4352
08031,37021,2084,2242,4326
06001,27053,2202,2121,4323
32003,55025,2160,2156,4316
17031,26061,2226,2071,4297
12001,48439,2115,2168,4283
22051,39035,2190,2085,4275
09003,48201,2088,2186,4274
06037,56039,2471,1803,4274
06079,48439,2200,2065,4265
42027,51107,2215,2049,4264
08041,27053,2201,2040,4241
17019,37119,2110,2130,4240
34013,39153,2157,2081,4238
30093,49035,2086,2143,4229
26163,47065,2095,2123,4218
12015,18003,2123,2083,4206
48141,53033,2383,1820,4203
06079,53033,2166,2034,4200
36067,37183,1994,2206,4200
30063,48439,2054,2143,4197
06081,55025,2098,2097,4195
06037,29077,2202,1984,4186
48027,48201,2163,2022,4185
20173,53033,2048,2132,4180
23019,37119,2005,2165,4170
40109,53033,2070,2086,4156
12095,23005,2083,2072,4155
06097,53033,2002,2121,4123
04013,53021,2137,1981,4118
13051,26163,2071,2039,4110
06081,40109,2058,2048,4106
17167,48439,2019,2082,4101
12117,17113,1953,2146,4099
13051,42003,1950,2145,4095
22019,48201,2158,1933,4091
12031,34021,2087,1999,4086
12087,48439,1851,2225,4076
04013,53061,2050,2026,4076
40109,51107,2095,1977,4072
04013,17201,2071,1999,4070
04013,30111,2121,1948,4069
12015,18141,2042,2025,4067
08041,12095,2112,1952,4064
17031,26103,2158,1899,4057
27053,47009,2040,2016,4056
17161,27053,2163,1892,4055
05119,11001,2074,1974,4048
30063,41051,1932,2115,4047
17031,55017,2058,1988,4046
12071,34021,2052,1994,4046
08031,38089,1986,2057,4043
04013,35049,2040,1999,4039
16001,48201,2005,2031,4036
27053,34021,1966,2067,4033
06073,06097,2025,2002,4027
17031,19013,2032,1984,4016
12015,21111,1949,2067,4016
12117,36015,1988,2014,4002
26163,34021,2001,1991,3992
12087,37119,1869,2115,3984
06083,41051,1951,2033,3984
20055,48439,1949,2027,3976
19153,49035,1987,1979,3966
37021,48439,1908,2045,3953
30111,48439,1969,1962,3931
30111,41051,1954,1977,3931
12031,17163,1995,1934,3929
05007,06081,1943,1982,3925
22079,48201,2017,1907,3924
12103,21111,1914,2007,3921
05119,12117,1929,1989,3918
22073,48201,1874,2038,3912
12081,18097,1932,1975,3907
12099,34021,2002,1901,3903
12117,47157,2007,1896,3903
06037,55025,1987,1914,3901
48041,48201,2137,1754,3891
08031,31019,1960,1924,3884
12103,17201,1922,1958,3880
17031,26077,2011,1866,3877
12015,36001,1998,1876,3874
37129,48439,1960,1911,3871
12117,19155,1939,1926,3865
42081,42101,2026,1838,3864
12117,46099,1935,1929,3864
26081,32003,1903,1958,3861
08041,51107,1980,1873,3853
12103,19113,1867,1986,3853
08031,55009,1992,1858,3850
41051,48029,1995,1850,3845
11001,25019,2162,1678,3840
21067,27053,1940,1888,3828
21015,29189,2035,1786,3821
06067,26163,1926,1895,3821
05007,11001,1924,1888,3812
06059,06097,1882,1914,3796
48439,48465,1830,1960,3790
17031,26121,1957,1826,3783
12015,47037,1856,1919,3775
06059,53061,1921,1847,3768
12103,19153,1860,1905,3765
06029,48439,2077,1687,3764
39153,48201,1874,1880,3754
04013,38015,2050,1704,3754
36081,47065,1803,1950,3753
05007,32003,1884,1866,3750
12086,45083,1942,1801,3743
01097,08031,1870,1871,3741
30049,53033,1806,1929,3735
39113,48201,1911,1818,3729
04013,31079,1953,1771,3724
06053,06073,1874,1844,3718
08031,56037,1873,1838,3711
12103,47157,1850,1852,3702
27035,27053,1803,1898,3701
06071,48201,1963,1732,3695
32003,38101,1871,1791,3662
06037,48215,1737,1906,3643
04013,30063,1912,1729,3641
12095,17113,1805,1827,3632
12095,37081,1801,1818,3619
12015,26049,1865,1746,3611
12117,40109,1722,1872,3594
26055,48439,1748,1835,3583
32031,48201,1597,1984,3581
12015,17143,1849,1728,3577
04013,06097,1769,1806,3575
04013,53073,1855,1714,3569
17143,32003,1772,1797,3569
11001,12081,1887,1678,3565
22051,39049,1621,1927,3548
25025,51710,1710,1830,3540
34013,40109,1560,1979,3539
12103,51710,1749,1790,3539
21067,36081,1898,1635,3533
12117,47065,1771,1760,3531
36001,37183,1769,1760,3529
12087,34013,1682,1841,3523
12117,19113,1770,1752,3522
12091,47009,1740,1767,3507
12031,42003,1771,1736,3507
23005,37183,1386,2117,3503
27053,51710,1701,1788,3489
48439,56021,1829,1648,3477
26081,48201,1708,1753,3461
29077,32003,1722,1734,3456
12011,45083,1713,1742,3455
36015,51107,1712,1738,3450
12117,47163,1714,1712,3426
12081,42003,1713,1711,3424
12117,54033,1694,1720,3414
08031,17113,1568,1844,3412
12117,22017,1707,1703,3410
06037,30063,1915,1494,3409
49035,55025,1678,1722,3400
12103,42043,1738,1655,3393
13063,56039,1892,1501,3393
36045,42101,1671,1713,3384
04013,41017,1648,1723,3371
32003,41029,1680,1688,3368
08031,42043,1720,1638,3358
22017,32003,1732,1623,3355
32007,49035,1717,1629,3346
12095,37021,1687,1655,3342
13245,48439,1670,1670,3340
32003,46103,1687,1648,3335
27053,30049,1666,1653,3319
21015,22051,1651,1654,3305
13063,31109,1632,1666,3298
12103,51770,1600,1684,3284
04027,48439,1804,1470,3274
12117,45083,1568,1706,3274
36067,47037,1613,1658,3271
12099,37183,1681,1580,3261
32003,41039,1672,1588,3260
12117,24043,1539,1712,3251
25001,25019,1674,1573,3247
12103,36071,1633,1614,3247
30029,48439,1568,1674,3242
06097,48439,1587,1650,3237
06073,21015,1602,1633,3235
32003,53021,1645,1585,3230
04013,48329,1619,1609,3228
12117,36019,1648,1574,3222
12117,42003,1572,1643,3215
17031,41039,1519,1693,3212
36029,37183,1630,1580,3210
12103,26049,1698,1510,3208
12103,23019,1756,1444,3200
12103,45083,1573,1619,3192
37183,44003,1725,1466,3191
12117,51710,1579,1609,3188
37119,46103,1752,1430,3182
34021,45051,1789,1391,3180
11001,12091,1574,1601,3175
25027,36081,1813,1354,3167
51003,51107,1604,1531,3135
08085,17031,1526,1608,3134
17031,29097,1542,1591,3133
12015,37025,1534,1599,3133
45051,54033,1494,1636,3130
08031,08051,1781,1345,3126
01089,26163,1607,1506,3113
42043,48439,1524,1588,3112
12015,19153,1571,1540,3111
12031,51710,1581,1528,3109
08031,22055,1563,1542,3105
17031,21145,1574,1530,3104
08031,44003,1542,1556,3098
12031,18097,1764,1334,3098
08031,46065,1572,1523,3095
04013,48303,1504,1584,3088
17031,30111,1593,1489,3082
12103,47065,1517,1562,3079
12015,44003,1598,1478,3076
12015,17167,1546,1529,3075
32003,47009,1528,1546,3074
04013,35005,1403,1670,3073
12087,12095,1648,1425,3073
08031,31111,1504,1568,3072
04013,55087,1620,1449,3069
12117,18163,1520,1544,3064
12015,42043,1534,1518,3052
12011,36067,1462,1585,3047
04015,32003,1527,1512,3039
12117,21059,1454,1585,3039
12011,12087,1376,1657,3033
12005,17031,1592,1440,3032
06073,12057,1469,1563,3032
53033,53055,1523,1500,3023
12015,19113,1494,1526,3020
36071,45051,1448,1572,3020
04013,18003,1580,1439,3019
08031,45051,1506,1510,3016
12071,55079,1576,1435,3011
32003,51710,1520,1489,3009
34021,47037,1536,1462,2998
12091,20173,1233,1729,2962
04013,38101,1553,1409,2962
24003,37021,1430,1522,2952
42003,48453,1538,1412,2950
06001,41039,1471,1472,2943
06073,39035,1531,1405,2936
08031,56001,1368,1565,2933
12117,37081,1424,1506,2930
32003,48479,1418,1511,2929
08031,49019,1472,1448,2920
05119,26163,1341,1578,2919
22051,37025,1422,1491,2913
12011,51710,1480,1431,2911
49035,56029,1546,1348,2894
05007,34013,1379,1513,2892
17031,30013,1411,1479,2890
12015,54099,1408,1479,2887
12095,22055,1431,1455,2886
17031,48061,1468,1413,2881
26041,26163,1369,1508,2877
08031,31157,1409,1467,2876
17031,41017,1282,1589,2871
36019,51107,1198,1668,2866
13051,18097,1431,1434,2865
12081,39049,1455,1395,2850
12095,19155,1442,1398,2840
12015,39095,1442,1395,2837
12091,34013,1399,1433,2832
12091,19155,1332,1497,2829
12031,37183,1197,1629,2826
06001,25025,1549,1274,2823
12103,18141,1420,1378,2798
12117,17161,1388,1407,2795
12031,39049,1246,1546,2792
12091,47157,1390,1392,2782
04013,27141,1491,1286,2777
36067,45051,1389,1384,2773
30029,41051,1213,1521,2734
12091,17143,1380,1353,2733
06081,56039,1601,1125,2726
12015,26081,1425,1291,2716
42043,45051,1396,1319,2715
06053,32003,1404,1310,2714
17163,32003,1356,1355,2711
12015,36063,1453,1257,2710
37183,55079,1343,1363,2706
17201,32003,1354,1351,2705
12117,39113,1335,1365,2700
04013,06077,1351,1348,2699
08031,28121,1381,1318,2699
12117,51087,1239,1458,2697
06083,27053,1451,1241,2692
47037,51087,1438,1253,2691
04013,18141,1391,1300,2691
12117,48029,1275,1412,2687
12103,19155,1330,1355,2685
09003,21015,1423,1261,2684
21015,45019,1295,1385,2680
06037,20173,1240,1437,2677
32003,38015,1334,1339,2673
12091,37025,1311,1354,2665
04013,30031,1450,1205,2655
12091,18097,1284,1366,2650
32003,45083,1348,1302,2650
12103,17161,1322,1324,2646
08031,48061,1237,1406,2643
26081,51107,1345,1297,2642
12031,39035,1314,1328,2642
11001,55025,1326,1315,2641
12081,42043,1282,1357,2639
19113,47037,1363,1275,2638
12117,33015,1331,1304,2635
13021,24003,1292,1338,2630
12103,29165,1222,1404,2626
17161,32003,1323,1299,2622
18003,27053,1347,1275,2622
06097,08031,1321,1290,2611
12011,17163,1277,1333,2610
04025,08031,1350,1259,2609
12011,37081,1185,1423,2608
12117,39035,1303,1304,2607
06037,46099,1370,1237,2607
11001,12073,1254,1344,2598
12117,20173,1267,1328,2595
04013,17161,1332,1258,2590
12015,29165,1390,1190,2580
12091,48453,1298,1280,2578
26037,27053,1345,1232,2577
12117,36067,1307,1267,2574
05119,06037,1365,1209,2574
12117,38015,1304,1258,2562
30031,32003,1255,1305,2560
31079,32003,1278,1281,2559
12001,12086,1217,1335,2552
12091,39035,1174,1378,2552
06037,49049,1265,1286,2551
12015,33015,1319,1228,2547
12103,55087,1324,1220,2544
28081,47037,1319,1217,2536
12091,39049,1236,1297,2533
12091,19153,1257,1271,2528
12117,17143,1319,1209,2528
04013,56039,1359,1168,2527
48113,48355,1302,1225,2527
12015,36071,1293,1234,2527
12095,28121,1189,1331,2520
12103,47037,1202,1316,2518
04013,49057,1294,1223,2517
16001,32031,1183,1333,2516
26103,27053,1358,1157,2515
12081,36067,1319,1194,2513
16013,53033,1186,1321,2507
47157,48453,1240,1261,2501
12103,36063,1285,1208,2493
08031,55087,1171,1321,2492
09003,39035,1170,1310,2480
12117,55087,1332,1146,2478
12103,39035,1255,1218,2473
06081,41011,1316,1157,2473
18141,32003,1158,1313,2471
08031,22017,1133,1338,2471
06081,53021,1251,1214,2465
06037,19153,1189,1264,2453
12103,46099,1315,1134,2449
12103,40143,1231,1217,2448
11001,54039,1230,1217,2447
17163,45051,1262,1179,2441
12081,24003,1195,1245,2440
12103,24043,1213,1224,2437
42003,45019,1193,1236,2429
06067,47037,1060,1369,2429
08097,48201,1191,1233,2424
13051,24003,1181,1238,2419
32003,38035,1208,1210,2418
12033,12057,1193,1219,2412
08031,29019,1168,1239,2407
12081,51087,1144,1259,2403
21067,45051,1196,1206,2402
04013,30013,1225,1161,2386
12103,28047,1196,1189,2385
12103,36015,1226,1155,2381
32003,55087,1252,1125,2377
12103,39095,1191,1185,2376
06029,06081,1233,1141,2374
12117,36055,1167,1201,2368
30029,32003,1161,1206,2367
25019,36119,976,1388,2364
23009,25025,1076,1286,2362
11001,28121,1117,1244,2361
18097,45019,1204,1152,2356
08085,48201,959,1394,2353
12091,40143,1108,1242,2350
26033,27053,1150,1200,2350
12103,51087,1260,1089,2349
06037,06065,1003,1346,2349
12091,24003,1120,1228,2348
12117,48141,1092,1255,2347
11001,37129,1079,1267,2346
12081,26081,1165,1179,2344
12071,29165,1113,1229,2342
12117,28047,1141,1197,2338
08031,46029,1246,1092,2338
33015,36081,1194,1140,2334
12117,48453,1138,1191,2329
12103,39113,1173,1152,2325
01097,17031,1161,1157,2318
16019,32003,1153,1163,2316
19113,32003,1183,1129,2312
12103,37081,1120,1188,2308
12117,38017,1164,1135,2299
12117,39095,1147,1151,2298
04013,08085,1122,1166,2288
06037,08077,1143,1144,2287
12103,36001,1162,1118,2280
09003,12071,942,1333,2275
13051,21111,1115,1155,2270
05119,12091,1169,1100,2269
06037,38017,1158,1109,2267
23003,34013,1070,1195,2265
12117,36063,1095,1162,2257
22051,42003,1164,1092,2256
26081,47037,1175,1081,2256
12117,55079,1116,1140,2256
42043,47037,1156,1099,2255
06073,06077,1089,1162,2251
04025,06037,1048,1202,2250
17031,54033,1092,1155,2247
29189,45019,1104,1143,2247
06001,06083,1137,1108,2245
30063,32003,1093,1148,2241
12091,54099,993,1247,2240
32003,38017,1190,1049,2239
30111,32003,1067,1166,2233
30031,48201,983,1248,2231
19193,48439,1115,1113,2228
06037,19113,1006,1221,2227
12011,36063,1243,982,2225
12117,36001,1080,1138,2218
26163,55063,1243,973,2216
12117,47037,1092,1115,2207
17143,27053,1090,1109,2199
12033,12095,1092,1101,2193
08031,49047,1112,1079,2191
06085,12095,764,1427,2191
06065,41051,1389,798,2187
06001,30063,1111,1068,2179
12057,36055,1105,1074,2179
06037,06089,1082,1096,2178
12103,17113,1160,1018,2178
12095,45083,970,1207,2177
25001,36081,939,1238,2177
12081,47037,1041,1132,2173
12033,34013,1050,1116,2166
42101,47065,1053,1111,2164
08031,20051,1108,1054,2162
21015,44003,1146,1012,2158
06073,53073,1113,1043,2156
26145,27053,1124,1029,2153
36001,45051,1041,1112,2153
30013,32003,1039,1106,2145
12103,47163,1059,1073,2132
18003,45051,1082,1042,2124
37021,42101,981,1134,2115
12091,18163,1097,1012,2109
21015,51710,1096,1013,2109
04013,30029,1157,947,2104
12095,40143,905,1196,2101
06001,16019,1106,990,2096
26007,26163,986,1110,2096
29165,45051,1203,878,2081
12057,37021,972,1102,2074
06023,08031,1172,887,2059
08031,38093,1182,876,2058
42077,47037,995,1058,2053
12091,21067,931,1120,2051
06065,53073,1056,984,2040
12091,17201,965,1070,2035
06081,30063,1133,901,2034
26043,27053,929,1104,2033
08077,32003,1041,990,2031
12095,35001,1089,939,2028
47037,51710,1085,940,2025
12117,36071,992,1031,2023
34013,39113,1072,941,2013
12081,37021,916,1092,2008
24003,47009,1017,987,2004
12033,29165,1027,976,2003
06001,18097,1141,855,1996
17031,29201,1041,950,1991
26033,26163,869,1120,1989
39049,45019,1078,910,1988
12015,37183,977,1007,1984
45051,48201,892,1090,1982
36081,51770,1009,970,1979
17031,54025,1152,826,1978
33015,45051,1120,857,1977
06037,16019,1021,952,1973
06085,48141,1134,831,1965
17031,29213,1100,864,1964
12091,22017,968,994,1962
06037,06051,1006,933,1939
06081,08097,1133,799,1932
24043,45051,1042,881,1923
06037,30111,1003,914,1917
12117,37183,993,923,1916
11001,39153,954,952,1906
13051,26081,923,983,1906
11001,26037,1089,812,1901
12057,37081,954,930,1884
12103,36019,962,910,1872
17031,51015,953,914,1867
04019,49049,954,911,1865
01073,32003,929,935,1864
36019,45051,931,933,1864
11001,47065,925,930,1855
06073,41039,904,937,1841
13051,36001,920,910,1830
06001,12095,838,984,1822
26055,36081,787,1026,1813
26043,26163,894,918,1812
01101,11001,953,858,1811
39035,51710,878,923,1801
04015,27053,893,886,1779
17031,28075,810,967,1777
17001,17031,902,872,1774
28075,48439,744,1015,1759
21111,45051,974,782,1756
06081,06097,816,934,1750
08031,26055,974,775,1749
08031,08101,840,901,1741
32031,48113,831,905,1736
40109,47037,880,852,1732
45051,54039,843,879,1722
08031,56033,876,835,1711
29213,48439,904,804,1708
11001,25007,1049,658,1707
39049,49035,792,908,1700
12005,48453,827,864,1691
30083,30111,883,801,1684
25019,34013,668,1008,1676
06001,30029,930,733,1663
36081,37021,881,779,1660
06085,35001,868,784,1652
42101,54039,975,674,1649
06073,11001,840,809,1649
06085,22051,999,648,1647
12091,39095,789,843,1632
13063,26055,884,746,1630
25025,42043,738,874,1612
25027,42101,842,768,1610
11001,21067,820,788,1608
12011,12033,806,793,1599
17199,29189,825,764,1589
06081,30029,1009,578,1587
06067,12095,839,741,1580
05007,47037,835,742,1577
12081,26163,874,702,1576
51107,54033,838,736,1574
12011,12073,812,759,1571
12095,45051,804,729,1533
13051,42077,666,865,1531
13051,47037,743,773,1516
12117,29165,761,749,1510
06065,17031,767,737,1504
06097,27053,788,706,1494
08051,48201,715,773,1488
04013,08097,715,771,1486
12011,42077,788,695,1483
04019,41051,607,869,1476
19155,47037,896,566,1462
36081,39153,646,800,1446
06067,06083,721,707,1428
27053,56039,823,600,1423
42003,47009,722,685,1407
13051,44003,679,711,1390
26055,34013,456,911,1367
23013,25025,608,741,1349
12103,55079,668,679,1347
06001,34013,698,634,1332
11001,12087,682,630,1312
04013,38035,736,573,1309
12081,42101,666,634,1300
08031,56013,677,619,1296
13051,36063,629,660,1289
08031,16013,683,604,1287
08003,08031,660,624,1284
17031,20169,684,593,1277
26077,27053,622,635,1257
11001,12009,602,633,1235
12033,29189,656,565,1221
51015,51107,653,565,1218
36089,51107,563,638,1201
18097,22051,613,587,1200
12091,17031,546,640,1186
06073,55079,672,506,1178
08031,08113,587,587,1174
11001,48029,482,682,1164
41051,41059,570,587,1157
08031,20175,583,558,1141
06025,06037,608,532,1140
01033,13063,585,552,1137
06001,47157,594,541,1135
12117,36089,607,527,1134
12057,12073,521,600,1121
06073,51710,568,546,1114
12087,17031,522,586,1108
17031,45013,535,571,1106
12127,36081,605,499,1104
06085,37183,554,550,1104
13063,30063,529,559,1088
19187,29189,556,531,1087
25025,50021,549,535,1084
25025,33009,554,530,1084
08031,20169,569,485,1054
08031,38071,518,535,1053
06059,16001,361,678,1039
12099,48201,599,425,1024
12057,12095,883,130,1013
34013,36081,753,260,1013
23011,25025,443,562,1005
13051,33015,509,492,1001
13063,30029,534,460,994
05031,29189,492,484,976
06037,06047,467,502,969
11001,35001,344,624,968
25025,36033,524,432,956
21059,29189,478,475,953
27053,32031,450,493,943
11001,45013,454,466,920
08031,08083,440,475,915
13089,39061,447,458,905
51107,54025,356,537,893
26163,30031,479,411,890
17031,17115,436,448,884
12011,12099,0,871,871
13051,27053,441,425,866
34013,45013,445,403,848
36081,56039,484,361,845
08031,20057,412,411,823
35009,48439,408,415,823
06081,16013,521,298,819
28067,48439,366,453,819
04013,04017,385,431,816
29169,29189,520,295,815
48141,49035,542,271,813
08067,17031,429,383,812
37119,54081,412,398,810
08031,12005,395,415,810
25025,36089,396,414,810
17031,36089,402,406,808
27053,27113,406,402,808
06037,16013,557,249,806
29001,29189,396,399,795
05051,48439,418,371,789
17031,39061,363,421,784
08031,41011,346,436,782
48201,56039,432,347,779
12033,48453,414,357,771
16001,48113,398,371,769
06067,22051,361,390,751
35001,35017,381,366,747
30105,30111,382,364,746
25005,25019,405,335,740
17031,19057,360,374,734
21111,25025,296,436,732
12005,29165,380,346,726
12091,12095,372,351,723
22051,55079,305,417,722
12031,12095,588,131,719
17031,19033,343,375,718
06067,29165,484,233,717
26163,28047,355,354,709
06071,48029,424,283,707
34027,39061,330,369,699
13089,37119,337,360,697
48375,48453,482,202,684
04015,27137,340,343,683
09003,36081,673,0,673
42003,42071,326,340,666
12011,55079,295,365,660
30085,30111,332,325,657
42003,42083,323,332,655
12071,47037,365,288,653
33015,47037,359,294,653
06085,29165,213,439,652
33009,36119,315,337,652
08077,17031,266,367,633
12009,42101,336,293,629
42003,42021,304,318,622
54081,54107,322,299,621
05009,48439,310,309,619
08031,31045,307,310,617
25007,36119,280,337,617
37119,39061,304,301,605
42003,42065,299,302,601
12087,42101,277,324,601
12061,34013,309,268,577
36029,47037,170,400,570
34013,46103,282,281,563
08031,12091,301,261,562
17115,29189,283,273,556
19057,29189,286,268,554
17031,28067,239,309,548
05139,48439,280,267,547
48061,48113,114,428,542
30041,30111,275,266,541
12087,36081,272,267,539
28151,48439,272,258,530
25025,44003,80,450,530
06073,40109,416,109,525
46103,48201,241,283,524
12011,54039,238,284,522
16019,27053,270,244,514
29189,47113,231,282,513
48453,51087,23,488,511
17031,26053,263,245,508
42003,54061,236,265,501
06081,46103,282,202,484
47037,48141,457,26,483
09009,37119,256,226,482
35001,35015,235,247,482
13063,46103,227,254,481
12095,48141,391,89,480
12057,12099,215,264,479
04015,55025,293,176,469
53033,56039,266,201,467
06067,35001,284,182,466
12071,28047,232,233,465
24003,54061,235,229,464
28047,48029,233,230,463
12095,42079,252,205,457
06037,46103,238,217,455
25019,34003,196,257,453
06037,08067,259,192,451
23019,26163,219,228,447
30021,30111,227,219,446
06001,11001,283,160,443
36081,45013,239,201,440
47157,48029,389,51,440
08067,48201,211,228,439
12071,44003,241,195,436
06067,19155,349,87,436
48201,48469,179,255,434
06067,18097,218,215,433
04019,06067,408,24,432
12061,23005,268,155,423
06073,20173,5,416,421
35001,48029,259,160,419
06073,42003,82,336,418
25019,37119,148,266,414
06059,35001,274,140,414
42003,42013,200,213,413
04019,48113,139,273,412
24003,42021,192,217,409
06085,48029,400,5,405
48439,48469,204,201,405
17031,28121,189,216,405
19033,27053,211,192,403
29165,45083,403,0,403
24003,48141,275,126,401
23005,36119,3,398,401
12011,12127,194,207,401
04015,38017,259,141,400
30031,36081,146,251,397
12061,37021,209,185,394
22051,48141,71,322,393
12081,23005,240,153,393
08031,31145,193,198,391
12081,26055,249,136,385
06059,47037,71,314,385
45063,48201,195,183,378
48329,48453,298,78,376
06001,55079,179,197,376
08031,31013,174,199,373
11001,26077,186,186,372
12031,28047,248,123,371
26055,37119,155,215,370
04015,38015,201,168,369
42003,42121,164,205,369
36109,37119,184,182,366
12011,12071,0,365,365
28047,48355,237,125,362
06037,48061,174,188,362
12103,24003,148,210,358
24003,24043,156,198,354
04015,18141,177,177,354
04015,17143,177,176,353
29165,51087,83,270,353
04015,17201,173,177,350
04015,55063,172,177,349
21015,48113,309,39,348
12095,42011,173,173,346
04015,39035,173,173,346
