geoid_a,geoid_b,pax_ab,pax_ba,passengers
12117,21111,2624,2758,5382
22017,37119,2755,2626,5381
06001,29165,2873,2496,5369
36081,39113,2656,2713,5369
04013,41017,2665,2702,5367
12031,21015,2715,2643,5358
40119,48439,2712,2624,5336
06053,06081,2817,2511,5328
08031,17161,2660,2666,5326
01089,51107,2723,2599,5322
12057,36119,2618,2696,5314
32003,47157,2540,2771,5311
27053,55063,2600,2710,5310
06053,08031,2649,2643,5292
12091,48201,2644,2643,5287
30013,53033,2648,2623,5271
08031,49053,2670,2601,5271
19153,36081,2665,2604,5269
13063,42079,2548,2705,5253
39113,51107,2679,2574,5253
37119,42049,2611,2638,5249
12095,36071,2630,2617,5247
11001,37081,2672,2575,5247
12095,26081,2538,2686,5224
06067,12095,1205,4017,5222
04013,19113,2481,2732,5213
06065,27053,2405,2785,5190
34013,55025,2574,2616,5190
06037,41017,2208,2982,5190
48201,48479,2862,2328,5190
18097,37183,2580,2600,5180
18163,37119,2623,2531,5154
12011,34021,2473,2673,5146
12081,34013,2388,2749,5137
13063,37049,2577,2558,5135
17019,48439,2532,2598,5130
06097,41051,2632,2488,5120
12015,17201,2395,2699,5094
13063,36103,2581,2507,5088
26103,26163,2586,2502,5088
48303,48453,2701,2387,5088
04013,17201,2423,2654,5077
17167,48439,2458,2601,5059
12015,37021,2568,2489,5057
21067,51107,2563,2492,5055
12091,21111,2592,2440,5032
08041,12095,2517,2494,5011
12095,25027,2397,2606,5003
12103,18003,2412,2544,4956
06071,48201,2223,2723,4946
12011,36019,2248,2691,4939
42003,45051,2387,2551,4938
08031,30049,2403,2513,4916
29077,48201,2366,2546,4912
17031,38015,2406,2481,4887
48061,48453,2695,2185,4880
18141,27053,2410,2469,4879
12015,47009,2442,2434,4876
06067,48453,3201,1672,4873
42079,51107,2397,2474,4871
06085,29189,3683,1188,4871
06059,48453,2355,2510,4865
08031,49019,2397,2463,4860
37129,51107,2393,2457,4850
37183,39049,2429,2419,4848
08031,29213,2379,2469,4848
27053,44003,2362,2474,4836
04013,29077,2392,2442,4834
21015,53033,2372,2440,4812
36103,45051,2304,2499,4803
48183,48439,2462,2332,4794
26163,55073,2455,2338,4793
12095,23005,2203,2585,4788
26049,37119,2368,2415,4783
27007,27053,2451,2327,4778
34021,37183,2423,2314,4737
26163,36071,2377,2358,4735
17161,27053,2453,2282,4735
27053,36055,2439,2295,4734
06037,53063,2518,2206,4724
17161,26163,2350,2363,4713
42101,55025,2312,2396,4708
35025,48201,2379,2312,4691
17031,26061,2239,2445,4684
06037,21111,2236,2438,4674
34021,37119,2415,2197,4612
12103,17143,2160,2440,4600
12117,47163,2289,2302,4591
44003,47037,2571,2008,4579
49035,56025,2199,2378,4577
12086,13051,2312,2256,4568
08031,55009,2257,2303,4560
24045,37119,2151,2404,4555
12071,34021,2226,2321,4547
12095,42043,2199,2345,4544
30093,49035,2285,2259,4544
35001,41051,2018,2517,4535
06065,53073,2101,2429,4530
06001,36081,2189,2341,4530
12001,48439,2315,2207,4522
12011,36071,2213,2306,4519
12011,25027,2163,2347,4510
32003,55025,2157,2350,4507
11001,26081,2394,2104,4498
12117,18141,2199,2295,4494
48201,51710,2257,2232,4489
08041,27053,2190,2288,4478
09003,48201,2222,2249,4471
12015,18141,1998,2473,4471
12103,23019,1876,2587,4463
39153,42101,2289,2169,4458
05131,13063,2263,2194,4457
36015,51107,2228,2222,4450
12103,21067,2311,2136,4447
36103,37183,2378,2064,4442
08031,12033,2270,2154,4424
25019,25025,2390,2028,4418
06023,06037,2273,2126,4399
12117,45083,2217,2168,4385
16001,48201,2313,2065,4378
34021,45019,2221,2155,4376
27053,55085,2045,2316,4361
32031,48201,2033,2291,4324
04013,17143,2072,2242,4314
46103,49035,2239,2070,4309
06081,19155,2030,2278,4308
40109,53033,2138,2166,4304
12011,45019,2039,2264,4303
36001,37183,2221,2081,4302
04013,26081,2093,2197,4290
01073,12086,2082,2197,4279
12033,17031,2129,2148,4277
30031,48439,2236,2028,4264
47065,51107,2058,2192,4250
08031,38089,2134,2107,4241
17031,55017,2052,2177,4229
12015,17163,2059,2162,4221
12001,12086,2085,2130,4215
20173,53033,2029,2178,4207
08031,46065,2120,2081,4201
08031,08107,1921,2274,4195
12117,23019,1869,2320,4189
12099,34021,1984,2202,4186
06001,26163,1813,2369,4182
12015,39049,2029,2151,4180
26047,26163,2293,1882,4175
12117,47065,2081,2094,4175
42043,48439,2143,2030,4173
47163,48439,2019,2153,4172
48027,48201,1864,2305,4169
42101,51003,2072,2096,4168
06081,55025,2083,2080,4163
06083,41051,2108,2052,4160
06029,48439,2164,1994,4158
20055,48439,2097,2047,4144
12015,42077,1984,2157,4141
12015,17143,1972,2165,4137
08031,56037,2020,2104,4124
23019,37119,2134,1986,4120
08031,31019,2044,2076,4120
30063,41051,1975,2139,4114
40143,49035,1980,2131,4111
36029,48439,2063,2015,4078
08085,48439,2267,1809,4076
06079,53033,2070,2001,4071
06085,53063,924,3136,4060
12086,45083,2221,1833,4054
11001,12081,2054,1980,4034
06079,48439,2228,1801,4029
18141,34013,1990,2022,4012
32031,36081,2007,1985,3992
08031,50007,1894,2093,3987
06085,12095,1074,2911,3985
06081,40109,2001,1983,3984
12011,12087,1945,2036,3981
27053,30013,1945,2036,3981
08031,36001,1906,2072,3978
12117,54099,1975,1997,3972
42081,42101,2078,1885,3963
22073,48201,1937,2025,3962
06059,53061,1947,2008,3955
30063,48439,2073,1878,3951
19153,49035,1910,2036,3946
08031,23005,1961,1976,3937
17031,41039,1928,2002,3930
06081,48029,2093,1836,3929
17031,19013,1903,2023,3926
30111,41051,2025,1895,3920
36067,37183,1972,1945,3917
26077,27053,2015,1894,3909
12081,18097,1819,2084,3903
04013,41029,1970,1932,3902
27053,47009,2077,1822,3899
21015,29165,2001,1896,3897
12103,29077,1913,1984,3897
48439,48465,1920,1975,3895
40109,51107,1903,1990,3893
12057,12087,1976,1904,3880
08031,44003,1868,2006,3874
12103,51770,1863,2003,3866
04005,32003,1948,1917,3865
12095,17113,2051,1811,3862
13051,21015,1945,1915,3860
12103,54099,1845,1997,3842
37021,48439,1803,2037,3840
42101,51770,1934,1902,3836
06053,48439,1981,1853,3834
27053,38105,1849,1951,3800
04013,16019,1870,1929,3799
01097,08031,1918,1876,3794
08031,48375,1955,1836,3791
06071,48029,2118,1664,3782
32003,38101,1777,2004,3781
12015,21111,1910,1867,3777
12117,19113,1885,1890,3775
06037,55025,1818,1945,3763
12103,42043,1893,1868,3761
04013,53021,1808,1950,3758
36045,42101,1881,1876,3757
48141,53033,1775,1973,3748
30049,53033,1839,1907,3746
12015,21067,1814,1929,3743
12081,48439,1828,1915,3743
30111,48439,2043,1696,3739
05007,06081,1799,1908,3707
21015,22051,1894,1806,3700
13051,39035,1856,1841,3697
30031,41051,1858,1835,3693
34013,39153,1792,1892,3684
45051,48439,1890,1789,3679
12087,17031,1838,1837,3675
04013,38015,1674,2000,3674
04013,53073,1683,1979,3662
18097,48453,1787,1823,3610
05119,11001,1854,1752,3606
04013,30111,1759,1834,3593
26041,26163,1849,1729,3578
17031,21145,1899,1668,3567
12117,18003,1721,1844,3565
39153,48201,1878,1685,3563
12117,17201,1665,1894,3559
12117,18163,1791,1768,3559
12015,36063,1576,1978,3554
27035,27053,1876,1676,3552
49035,55025,1835,1709,3544
39113,48201,1771,1772,3543
22051,39035,1577,1950,3527
06053,06073,1767,1753,3520
17031,29097,1764,1746,3510
12031,34021,1862,1643,3505
12087,37119,1693,1812,3505
12103,17201,1671,1829,3500
08031,08037,1602,1895,3497
12099,48201,1575,1905,3480
34013,40109,1702,1772,3474
19155,42101,1819,1653,3472
08031,17113,1694,1778,3472
21015,45019,1773,1693,3466
12015,26049,1617,1842,3459
27053,51710,1747,1712,3459
08085,17031,1911,1547,3458
13051,26163,1705,1749,3454
12033,12057,1687,1762,3449
12087,34013,1643,1805,3448
08031,48423,1746,1701,3447
12015,26081,1633,1811,3444
37183,39035,1799,1644,3443
12103,42077,1695,1745,3440
34021,47037,1770,1650,3420
21015,29189,1714,1703,3417
22051,39049,2061,1353,3414
06081,30031,1595,1808,3403
12103,36063,1598,1802,3400
12117,47157,1637,1730,3367
12103,21111,1682,1680,3362
04015,32003,1691,1671,3362
39035,48453,1779,1583,3362
26163,34021,1850,1509,3359
32007,49035,1704,1650,3354
06073,06097,1702,1652,3354
12117,17113,1478,1872,3350
40109,42101,1677,1666,3343
04013,06097,1592,1745,3337
12103,45083,1668,1654,3322
24003,37021,1623,1698,3321
23005,37183,1720,1596,3316
12103,17163,1628,1680,3308
05007,12117,1720,1573,3293
36019,51107,1613,1679,3292
12103,39049,1622,1657,3279
12031,37183,1440,1831,3271
27053,34021,1675,1587,3262
06065,36081,1501,1749,3250
04027,48439,1596,1650,3246
21067,27053,1538,1707,3245
12103,26049,1505,1725,3230
34021,45051,1541,1684,3225
08031,42043,1578,1641,3219
27053,36001,1605,1603,3208
27053,30049,1606,1593,3199
17031,26121,1559,1632,3191
06037,30031,1489,1701,3190
32003,41017,1537,1629,3166
06029,06081,1659,1488,3147
12087,48439,1284,1842,3126
08031,56001,1509,1610,3119
06001,53073,1541,1574,3115
48113,48355,1470,1638,3108
12103,36067,1489,1616,3105
17031,26103,1427,1671,3098
13245,48439,1464,1629,3093
12015,47037,1514,1575,3089
06037,06077,1563,1517,3080
39049,45051,1441,1638,3079
25001,25019,1471,1606,3077
06059,06097,1517,1559,3076
36081,47065,1408,1666,3074
28081,47037,1641,1429,3070
06001,41039,1554,1505,3059
06097,48439,1551,1500,3051
12117,17161,1322,1724,3046
11001,55025,1455,1586,3041
12117,51770,1555,1483,3038
08031,13051,1484,1550,3034
08097,49035,1609,1419,3028
12117,17163,1487,1526,3013
12117,40143,1477,1535,3012
49021,49035,1524,1487,3011
12117,19153,1499,1496,2995
06037,06065,1637,1355,2992
37183,48453,1567,1400,2967
39035,45019,1500,1466,2966
19153,42101,1646,1317,2963
08041,51107,1462,1499,2961
12117,24043,1455,1501,2956
04013,31079,1435,1508,2943
12081,24003,1425,1517,2942
32003,47009,1444,1494,2938
25027,36081,1629,1300,2929
12117,29077,1442,1484,2926
12095,37081,1475,1440,2915
32003,38017,1421,1493,2914
08097,48439,1557,1355,2912
41051,47037,1507,1399,2906
01089,26163,1351,1553,2904
12031,42003,1431,1469,2900
12117,39049,1448,1444,2892
05007,11001,1423,1464,2887
13051,24003,1430,1449,2879
25019,36081,1699,1180,2879
12031,18097,1421,1453,2874
05119,12117,1473,1400,2873
12033,12095,1510,1347,2857
04013,38101,1314,1541,2855
12103,51710,1396,1449,2845
11001,12091,1418,1418,2836
17031,41017,1428,1407,2835
04013,48303,1305,1526,2831
12015,42043,1343,1486,2829
05007,42101,1381,1441,2822
12015,42003,1313,1492,2805
12103,19113,1378,1424,2802
26037,27053,1404,1394,2798
12117,36015,1383,1415,2798
13051,39049,1408,1388,2796
12103,47037,1415,1373,2788
12011,21067,1402,1382,2784
04013,17161,1275,1496,2771
04013,35005,1235,1534,2769
05007,34013,1303,1464,2767
36029,47037,1573,1194,2767
04013,18003,1345,1420,2765
12015,36001,1270,1493,2763
13063,31109,1399,1357,2756
12081,39049,1325,1415,2740
08031,31157,1301,1434,2735
12103,28047,1384,1350,2734
12011,47157,1299,1433,2732
25025,51710,1282,1450,2732
12011,51710,1330,1379,2709
06037,08097,1176,1532,2708
11001,12073,1332,1375,2707
12015,39035,1215,1491,2706
04013,30063,1231,1472,2703
12091,34013,1329,1373,2702
12117,55087,1252,1450,2702
12095,37021,1286,1407,2693
12103,36015,1229,1463,2692
16001,32031,1271,1413,2684
08097,17031,1589,1087,2676
26103,27053,1416,1258,2674
42003,45019,1404,1269,2673
12015,19153,1195,1476,2671
04013,55087,1217,1449,2666
12117,51087,1341,1302,2643
12103,55087,1184,1451,2635
25007,25025,1400,1235,2635
13051,42003,1340,1287,2627
08031,55087,1284,1342,2626
08031,37021,1355,1270,2625
26081,47037,1152,1468,2620
12103,17161,1229,1387,2616
12081,36067,1195,1419,2614
06081,53021,1203,1406,2609
26081,51107,1293,1310,2603
12091,47009,1300,1303,2603
17201,32003,1316,1285,2601
12015,39095,1151,1450,2601
12015,17167,1138,1460,2598
32003,38015,1274,1322,2596
28067,48439,1275,1315,2590
36067,47037,1341,1248,2589
12103,36071,1266,1322,2588
08031,31111,1249,1338,2587
17031,37129,1254,1333,2587
08031,29019,1295,1291,2586
09003,21015,1307,1279,2586
32003,51710,1242,1342,2584
04013,48329,1205,1377,2582
12011,36067,1143,1439,2582
12117,21059,1187,1393,2580
18003,42101,1316,1262,2578
04013,06077,1285,1289,2574
12087,12095,1241,1327,2568
17161,32003,1318,1244,2562
12103,19153,1280,1278,2558
12011,21111,1261,1294,2555
12117,42003,1262,1292,2554
06037,06089,1323,1228,2551
12015,29165,1229,1321,2550
04013,30031,1272,1277,2549
12117,47037,1308,1234,2542
32003,41029,1252,1289,2541
12081,42003,1249,1292,2541
04013,18141,1230,1304,2534
22017,32003,1290,1240,2530
06023,08031,1314,1207,2521
05119,26163,1180,1338,2518
04025,08031,1282,1235,2517
04013,30013,1149,1365,2514
12103,39095,1156,1358,2514
18003,27053,1260,1250,2510
12117,37081,1209,1300,2509
05007,32003,1271,1234,2505
47037,51087,1267,1235,2502
12103,51087,1265,1233,2498
12095,45083,1035,1454,2489
42101,47065,1346,1142,2488
12117,46099,1176,1308,2484
30029,32003,1299,1175,2474
32003,38035,1202,1271,2473
26163,55063,1272,1197,2469
12117,19155,1182,1286,2468
12103,18141,1141,1326,2467
12081,26081,1172,1292,2464
11001,21067,1271,1191,2462
12103,37081,1237,1223,2460
12117,54033,1118,1339,2457
32003,46103,1203,1254,2457
12117,36067,1216,1240,2456
12015,44003,1128,1326,2454
08031,22017,1315,1135,2450
12081,42043,1084,1359,2443
12117,33015,1125,1305,2430
12103,36019,1044,1383,2427
48439,49053,1190,1229,2419
12103,47065,1221,1193,2414
12081,37021,1244,1158,2402
12117,36001,1157,1244,2401
13021,24003,1220,1179,2399
42043,47037,1244,1154,2398
37021,42101,1088,1301,2389
12011,12073,1285,1101,2386
12015,36071,1120,1265,2385
08031,20051,1185,1200,2385
30031,32003,1261,1108,2369
12081,47037,1207,1160,2367
06037,53073,1092,1264,2356
04025,06037,1137,1219,2356
12081,51087,1133,1223,2356
04013,49057,1164,1191,2355
31079,32003,1224,1128,2352
17031,56039,924,1425,2349
27053,45051,1166,1181,2347
36001,45051,1104,1240,2344
12015,37183,1174,1170,2344
17143,32003,1181,1157,2338
12103,47157,1176,1157,2333
06081,41011,1161,1168,2329
08031,49047,1191,1137,2328
22051,37025,1118,1208,2326
42077,45051,1118,1208,2326
06037,53021,1118,1207,2325
06097,08031,1174,1150,2324
26007,26163,1229,1094,2323
12015,33015,1006,1315,2321
12071,51107,887,1432,2319
12091,29077,1155,1162,2317
18141,32003,1106,1210,2316
08031,08101,1186,1128,2314
12117,36019,1095,1216,2311
32003,46099,1128,1181,2309
12015,37025,1129,1178,2307
08077,32003,1216,1091,2307
48439,56021,1126,1178,2304
26033,27053,1199,1105,2304
12091,39049,1183,1120,2303
19193,48439,1162,1140,2302
21111,22051,1180,1121,2301
11001,28121,1187,1107,2294
29077,32003,1143,1149,2292
05007,12091,1129,1157,2286
12103,36001,1100,1186,2286
12103,39035,1076,1204,2280
12103,42003,1135,1144,2279
12117,36055,1017,1262,2279
12091,40109,1211,1066,2277
32003,55087,1135,1139,2274
12117,40109,1045,1227,2272
08031,48061,1125,1146,2271
25027,26163,1162,1108,2270
21067,36081,1232,1031,2263
04013,27141,951,1309,2260
12117,36063,1080,1179,2259
19113,32003,1120,1134,2254
06067,06083,1094,1155,2249
12103,17113,1084,1164,2248
08031,45051,1088,1159,2247
12057,12073,1096,1138,2234
30111,32003,1131,1102,2233
23003,34013,1144,1082,2226
32003,44003,1079,1147,2226
26145,27053,1164,1061,2225
11001,37129,1174,1047,2221
17019,37119,1069,1148,2217
30063,32003,1107,1105,2212
17143,27053,1056,1148,2204
30013,32003,1124,1077,2201
12091,37025,1081,1115,2196
08031,28121,1075,1114,2189
26043,27053,1102,1074,2176
12117,26049,1037,1139,2176
12011,36063,1082,1089,2171
16019,32003,1085,1083,2168
32003,53021,1066,1093,2159
32003,41039,1098,1053,2151
42077,47037,1072,1079,2151
11001,54039,1095,1053,2148
06037,49049,1044,1104,2148
12117,36071,1025,1122,2147
01097,17031,1083,1059,2142
12117,51710,1068,1073,2141
12117,28047,1064,1071,2135
08031,22055,1146,983,2129
04013,38035,856,1269,2125
12031,51710,1038,1084,2122
04015,27053,981,1134,2115
32003,45083,1126,986,2112
04019,49049,1060,1051,2111
09003,39035,875,1227,2102
08031,08051,954,1148,2102
17031,48061,1059,1041,2100
17031,28121,1060,1030,2090
11001,26037,1108,977,2085
25027,42101,1079,1005,2084
32003,48479,1037,1041,2078
12057,37021,1160,914,2074
01101,11001,1083,987,2070
33015,36081,1064,999,2063
13051,26081,1021,1031,2052
12117,39095,940,1111,2051
17001,17031,1004,1041,2045
06037,49053,989,1041,2030
12011,45083,1054,970,2024
42101,54039,998,1017,2015
04013,30029,937,1066,2003
17031,29201,1109,886,1995
12095,28121,1081,910,1991
06053,32003,978,1000,1978
26043,26163,1056,922,1978
36081,51770,955,1022,1977
17031,54025,1062,914,1976
06001,06083,1005,967,1972
21067,48201,932,1029,1961
26033,26163,1041,905,1946
17031,54033,1028,918,1946
25025,42043,989,938,1927
17199,29189,993,933,1926
17031,51015,1022,898,1920
48061,48113,718,1193,1911
19113,47037,956,954,1910
12011,37081,800,1097,1897
11001,47065,927,959,1886
53033,53055,894,989,1883
17031,36089,926,957,1883
12057,37081,1013,850,1863
34013,39113,916,942,1858
08031,56033,913,944,1857
28075,48439,1062,789,1851
08031,46029,917,912,1829
06065,48201,888,937,1825
27053,27071,866,943,1809
08031,38093,996,801,1797
11001,39153,982,813,1795
22051,26081,836,948,1784
25007,36081,967,800,1767
13051,44003,824,921,1745
17031,28075,928,807,1735
13051,27053,859,855,1714
12031,26081,845,865,1710
51015,51107,951,756,1707
06081,06097,795,867,1662
30083,30111,856,800,1656
13051,36001,830,807,1637
51107,54033,769,847,1616
12095,45051,842,758,1600
08037,48439,914,670,1584
04013,48215,748,766,1514
39035,48113,715,775,1490
22051,44003,761,705,1466
12117,36089,587,856,1443
08003,08031,734,701,1435
16013,53033,698,735,1433
04019,53073,659,765,1424
06065,06067,695,726,1421
08031,56013,680,725,1405
36081,39153,736,656,1392
12071,28047,678,703,1381
25025,33009,659,722,1381
06037,06051,657,699,1356
12071,55079,591,741,1332
47037,51710,913,399,1312
49035,56029,600,682,1282
41051,41059,640,640,1280
13051,42077,624,655,1279
08031,20175,613,645,1258
17031,20169,658,597,1255
12011,12033,599,644,1243
37119,54081,633,609,1242
06001,11001,755,482,1237
23009,25025,655,562,1217
06067,48029,595,610,1205
12015,26055,479,704,1183
12057,51087,381,800,1181
28047,48453,560,617,1177
06071,51107,551,608,1159
12081,26163,495,655,1150
23013,25025,606,543,1149
12015,19113,485,658,1143
18097,22051,460,680,1140
06037,29077,555,575,1130
04013,04017,667,455,1122
21059,29189,549,567,1116
17031,46029,563,553,1116
12117,26055,474,627,1101
17031,29213,557,540,1097
35009,48439,547,536,1083
06097,27053,451,629,1080
23011,25025,563,511,1074
12005,29189,604,454,1058
13089,37119,534,521,1055
40109,47037,493,555,1048
11001,48029,370,672,1042
08031,38071,459,575,1034
27053,28047,558,471,1029
12103,26055,418,609,1027
06097,32003,568,450,1018
12117,42027,469,545,1014
08031,08113,485,528,1013
17031,17115,481,518,999
19155,47037,826,172,998
08031,20169,562,424,986
29001,29189,515,470,985
29213,48439,511,472,983
54081,54107,490,490,980
32003,36001,378,594,972
11001,35001,617,354,971
37119,46103,466,500,966
08031,08083,496,462,958
06001,18097,245,705,950
23005,25025,547,403,950
13089,39061,461,486,947
19187,29189,486,454,940
42101,51107,101,836,937
06065,48027,0,934,934
08031,20057,453,478,931
24003,41051,377,548,925
06085,22051,582,341,923
17031,39061,464,458,922
48375,48453,668,250,918
25025,50021,438,479,917
12081,42101,422,495,917
42003,42083,426,466,892
25025,36089,414,474,888
11001,12087,471,400,871
17031,30029,332,522,854
12103,42027,396,456,852
05051,48439,419,430,849
05031,29189,429,410,839
42003,42071,418,412,830
39049,55025,411,412,823
24003,42021,380,431,811
11001,45051,365,445,810
29169,29189,489,319,808
35001,35017,384,420,804
12081,51107,390,412,802
25025,36033,387,412,799
04013,08083,221,575,796
36081,37021,440,351,791
36089,51107,395,389,784
06001,48029,455,326,781
42003,54061,383,393,776
33009,36119,407,365,772
06037,18141,366,382,748
51107,54025,277,467,744
06059,32031,236,508,744
08031,31045,372,371,743
08031,31145,565,176,741
12095,35001,343,390,733
37119,39061,357,374,731
42003,42065,343,387,730
11001,55087,362,362,724
12117,38017,282,427,709
06059,35001,118,582,700
01073,48041,344,348,692
04015,26081,344,342,686
06059,16001,267,401,668
17031,19057,313,346,659
13063,17163,334,322,656
30105,30111,329,323,652
06085,48141,35,612,647
04019,06001,324,321,645
05009,48439,326,314,640
06073,55079,48,576,624
24003,54061,290,333,623
32003,51087,620,0,620
17031,19033,305,311,616
30085,30111,310,304,614
06047,06067,535,75,610
12061,34013,247,353,600
12057,12099,293,304,597
12091,12095,300,289,589
26163,28047,239,347,586
04015,19155,288,292,580
35001,35015,282,288,570
30041,30111,287,280,567
17031,26053,270,290,560
12095,42079,279,279,558
28047,48029,277,281,558
17031,26101,261,296,557
39035,53033,260,295,555
17115,29189,289,265,554
25005,25019,263,286,549
04019,06067,514,30,544
29189,47113,262,281,543
29165,36001,540,0,540
12057,49049,273,267,540
11001,25019,240,295,535
48453,54033,254,279,533
05139,48439,259,262,521
29165,39035,439,80,519
42003,42013,246,271,517
01033,13063,261,253,514
06073,09003,0,513,513
01073,12011,0,512,512
12095,42011,276,227,503
08077,17031,216,286,502
01097,13051,251,246,497
29189,45019,493,0,493
19057,29189,259,226,485
45083,47037,0,484,484
48453,55079,159,316,475
05119,06037,0,473,473
06067,12057,40,432,472
12005,29165,241,228,469
22051,42003,36,432,468
48439,48469,221,237,458
42101,48029,436,21,457
06067,47037,280,172,452
04015,48201,174,278,452
11001,51107,209,241,450
34013,36081,406,39,445
06071,16001,0,444,444
36029,39049,231,211,442
40143,48453,232,209,441
08031,31013,189,245,434
36029,37183,179,244,423
22051,41051,420,0,420
06001,19155,0,420,420
19155,48453,81,338,419
08097,48201,257,158,415
48329,48453,235,175,410
13063,47113,205,205,410
12095,48141,406,1,407
17163,51107,251,155,406
04015,48355,161,240,401
47037,47157,208,192,400
06073,21111,215,184,399
42003,48029,2,397,399
06071,40143,266,130,396
09003,48113,91,305,396
48201,48469,182,213,395
28047,45063,120,273,393
24003,42065,190,199,389
17019,26163,184,204,388
47157,48453,241,147,388
06073,11001,41,346,387
39035,44003,171,215,386
04005,06037,163,220,383
19033,27053,196,186,382
04015,55025,276,105,381
12011,12099,0,381,381
09003,22051,149,232,381
12087,42101,136,243,379
12071,29165,376,0,376
21111,45083,190,184,374
37183,44003,204,170,374
11001,18003,186,186,372
11001,36071,186,186,372
11001,18163,186,186,372
11001,46099,185,185,370
11001,54099,184,184,368
24003,55009,184,184,368
04015,19153,184,184,368
30021,30111,205,162,367
24003,38017,183,183,366
06029,24003,183,183,366
06085,36001,0,366,366
19153,54033,181,185,366
11001,55073,182,183,365
19153,48303,180,184,364
12117,42101,181,183,364
17019,27053,182,182,364
35015,48439,185,179,364
11001,17143,181,181,362
04015,38015,179,183,362
11001,29077,181,181,362
11001,19113,181,181,362
11001,17199,181,181,362
34013,51031,181,179,360
06079,32003,192,168,360
11001,17167,181,179,360
17031,20051,221,138,359
04015,47037,179,179,358
06071,48141,353,5,358
36067,42003,182,175,357
04015,26145,177,180,357
04015,27137,178,179,357
09009,37119,156,200,356
04015,39035,175,180,355
22051,47157,179,176,355
01073,48029,176,179,355
04015,26061,177,178,355
04015,55009,177,177,354
12009,42101,158,196,354
40143,47157,177,176,353
12099,37183,147,204,351
04013,35043,0,351,351
27053,27113,174,176,350
36109,37119,162,186,348
04015,46099,174,174,348
29165,42003,0,348,348
04015,53063,173,173,346
06085,39035,172,174,346
04015,41051,173,173,346
12073,36067,174,172,346
04015,39049,171,174,345
25017,37183,175,170,345
12073,45083,173,170,343
01045,29019,170,173,343
12095,37147,173,170,343
21227,51710,171,171,342
36055,49035,342,0,342
04015,55017,171,170,341
04015,18097,170,170,340
04015,29189,168,172,340
40109,54033,172,168,340
04015,48029,169,171,340
12009,28047,169,170,339
12001,22033,168,171,339
04015,17143,170,169,339
35001,42003,291,48,339
29189,36029,308,31,339
37081,48201,174,164,338
28047,48355,168,170,338
28047,39153,168,168,336
08067,17031,171,164,335
21111,25017,168,166,334
20051,20169,44,290,334
17201,28047,168,166,334
28047,48215,165,169,334
29095,55009,169,165,334
12127,28047,167,166,333
25017,45083,165,168,333
01125,48041,163,169,332
06071,29189,235,97,332
22055,47157,165,166,331
51107,53063,173,158,331
26163,37021,170,161,331
22051,36071,165,166,331
48439,55009,168,162,330
19113,42027,150,180,330
41051,42101,18,312,330
09003,28047,165,165,330
28047,29189,165,164,329
12086,48141,164,164,328
01073,04015,165,163,328
12099,47149,166,162,328
44003,48113,116,212,328
12001,45063,163,165,328
08031,16069,162,165,327
28047,39035,163,163,326
06071,35001,69,257,326
06085,37119,203,123,326
28047,42003,163,163,326
13063,36071,165,161,326
17161,51107,162,164,326
28047,37183,163,162,325
20177,48303,164,161,325
24003,31079,162,162,324
06001,55009,158,166,324
28047,36001,162,162,324
22033,28087,160,164,324
01097,37023,163,161,324
37119,48121,164,159,323
20177,48453,159,164,323
16001,48113,0,323,323
48303,48309,159,164,323
12031,22051,164,159,323
12073,37081,159,163,322
37147,42101,163,159,322
04013,35017,145,176,321
28067,48201,161,160,321
21227,36071,161,159,320
22073,47157,160,160,320
16001,49049,160,160,320
26053,27053,172,147,319
39153,55025,158,161,319
18157,24003,161,158,319
22051,51087,319,0,319
13059,47009,159,159,318
12086,37025,161,157,318
06071,29165,307,11,318
08041,24003,158,160,318
41051,49021,159,158,317
18157,19113,141,175,316
18105,24003,155,160,315
28047,55079,157,157,314
13021,28047,157,157,314
20161,40109,158,156,314
06081,30063,126,188,314
22051,32031,85,228,313
21015,40143,158,155,313
18157,42027,155,157,312
12031,28047,156,155,311
04015,48453,171,140,311
48141,51031,157,154,311
06085,29165,12,299,311
12011,28047,189,121,310
11001,40143,153,157,310
12099,51710,153,157,310
26145,36029,153,157,310
12057,37147,157,153,310
17199,39155,155,155,310
19013,39155,155,155,310
04013,53075,154,156,310
01097,04015,156,153,309
20161,48309,155,153,308
37183,55079,188,119,307
12086,51770,155,152,307
01101,05007,149,158,307
36001,47037,0,307,307
06001,08041,153,153,306
01015,17029,153,151,304
21111,29165,0,304,304
04015,55079,150,153,303
17031,48303,296,6,302
47149,48439,149,153,302
22033,49005,151,150,301
12011,51003,151,150,301
06019,08069,152,149,301
28047,47037,150,150,300
29019,47037,149,150,299
26037,55025,146,153,299
08069,35001,151,148,299
01073,51710,149,150,299
19153,40119,150,149,299
08041,49005,150,148,298
41039,53075,151,147,298
08067,48201,180,118,298
26037,42027,150,148,298
40119,48303,148,149,297
21111,37081,147,149,296
12031,48453,68,227,295
08031,12005,295,0,295
22055,37023,149,146,295
04015,19061,147,147,294
06071,47037,59,235,294
06019,08041,146,148,294
04015,53033,145,148,293
26037,39049,143,150,293
19155,39049,154,137,291
06085,39049,0,291,291
25025,35001,291,0,291
28081,29019,143,147,290
29189,44003,2,287,289
22073,47163,143,146,289
12099,54099,146,143,289
22017,48141,145,143,288
12103,24003,144,144,288
28087,48041,142,145,287
06067,29165,9,278,287
